url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://oklahomacity.craigslist.org/w4m/5429907074.html,oklahomacity,,2016-02-02 06:03,2016-02-02 06:03,msr,w4m,Anyone have Snapchat,"
I downloaded this stupid app for my sister in another state.
other than that I know nobody with this app im not looking for sex just new homies male or female near del city Midwest city area please Dont be rude and obnoxious actually look for people to go out with have a few drinks and a good time with as well
",28,curvy,Five tats,,,sometimes,,,,Green,,,," 5'0"" (152cm)",,,,,,,,,,,,,,,,♍ virgo
http://oklahomacity.craigslist.org/w4m/5388388870.html,oklahomacity,,2016-01-05 00:03,2016-02-01 02:29,msr,w4m,Your initials are JF/green eyes,"
You're 28 i'm 34
We've been friends for 3 years in October we started something that has been amazing but now your not talking to me, and it's been 2 months now. I thought it was because of the drama and you were waiting for things to cool off before you contacted me. Now I'm believing I never meant anything to you. That everything you told me, PROMISED me was all a lie. You made me absolutely the happiest I've ever been in 9 years in the short time we had together. You JF were my best friend my rock you pulled me out of my darkest times, you helped me when no one else would. I've always had love for you and I thought I proved that, when i took responsibility for what you started with me. I hope you see this, and I REALLY hope you contact me. I miss you so fucking much I've lost the better part of me and that was you
",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5426339902.html,oklahomacity,,2016-01-30 14:08,2016-01-30 14:08,msr,w4m,Looking for J. Kirk,"
We met a few times a year ago. Was hoping you might be interested in seeing one another again. Hope you reach out - want to see you again. Miss giving you head and seeing your sexy self. I want more!!
",37,thin,,,,,,,,,,,," 5'5"" (165cm)",,,,,,,,,,,,,,separated,,
http://oklahomacity.craigslist.org/w4m/5423732528.html,oklahomacity,,2016-01-28 17:34,2016-01-28 17:34,msr,w4m,"I'm looking for friendship, companionship and love","
Among other good qualities in a Single and Unattached man. I'm looking for kindness, loyalty and honesty. 

First, since I know this is what's important : I'm 46, unmarried, 5'5 and 199. 

I'm not looking for sex so please don't bring it up. I will not consider couples, threesomes or cheating.
",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5484595043.html,oklahomacity,,2016-03-09 20:58,2016-03-09 20:59,msr,w4m,Any The Walking Dead fans?,"
Hey everybody! I'm a single, white, BBW female. I'm looking for someone around my age who loves TWD as much as I do. I'm 29 and I have no children of my own. He must be open-minded to being with a bigger woman! I'm a work in progress, but I cannot change overnight. I am who I am, and I really need to be accepted for that fact. I currently run my own business from home, so I do have a lot of time on my hands! I don't really know anyone around here, so new friends are always welcome.
You can kik me at crazy.beautiful.86

Please include a picture with your age and location. Please tell me your favorite character and why! I will not reply if you do not follow the above instructions..
",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5484026271.html,oklahomacity,,2016-03-09 14:09,2016-03-09 17:41,msr,w4m,Do you exist ?,"
Well lets see im very humble so im not great talking about myself and I have never done anything like this before but here goes nothing . Im hoping to find a mans man !! that has values/morals and is family oriented. Communication is very important to me as well as honesty. Im tired high school games, cheaters, liars and men who say they want a relationship but dont really seem to know what that means. Where r the good fellas at? A man who walks by faith, integrity, respects himself and others . Im not about pushing my beliefs down anyones throat but if u meet or chat with me u will know I am a christian and im not perfect by no means but I try my best and believe in a relationship with christ rather than a religion. Im very easy to talk to, easy going, dont do drama and try to live as stress and Drama free as possible, I love most anything outdoors , travel , cooking, sports , bowling, flea markets, yard sales, shopping , hanging with fam/friends . If you decide to contact me please send a recent pic and be single/divorced between the ages of 30-46 , Hwp, stable with no drama , good job, vehicle etc.. wouldnt ask of something im not able to coming to the table myself with. Please put yout age in the subject line and a recent picture please or I will not reply Thanks for reading and I hope you have a great but rainy day. No out of state please
",38,curvy,,,,,,,,,,,," 5'7"" (170cm)",,,,,,,,,,,,,,divorced,,
http://oklahomacity.craigslist.org/w4m/5481522375.html,oklahomacity,,2016-03-07 22:01,2016-03-09 16:42,msr,w4m,Gentleman,"
Hey where are the good men that are gentlemen . That's opens doors and are very caring . I am looking for that special person to connect with and hopefully start a relationship me .would be nice to have someone in my life to do things with , hold hands , cuddle and kiss . Would be nice to have someone care about 
each other and be there for one another . 

No smokers 


I am very loving and caring . I am a good person just looking for a good man
",38,,,,,,,,,,,,," 5'8"" (172cm)",,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5484064422.html,oklahomacity,,2016-03-09 14:31,2016-03-09 15:30,msr,w4m,Single BBW ISO Long Term,"
Single BBW (Big Beautiful Woman) ISO a single man who is interested in a long term relationship ultimately. Have lots of free time to spend with someone and get to know them. If interested please reply with a photo and some info about yourself. I am very laid back and easy to get along with.. looking for a good friend which could turn into something more long term. I prefer white men, ages 35-55.
",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://oklahomacity.craigslist.org/w4m/5484088068.html,oklahomacity,,2016-03-09 14:45,2016-03-09 15:00,msr,w4m,Tired Of Being Lonely!,"

Hey there!

I miss having a connection with someone.. I miss cuddling, making out, someone playing with my hair, and just having someone being there for me. I wanna be there for someone as well. I like to text/talk a lot.. I wanna find someone who is at least 22 and under 40.. I don't really mind what you look like.. your personality is what matters to me. I don't have children.

I'm not just looking for sex. I want to build a relationship with someone. I have a car, a job, and I am a student. 

I'll send pic once I receive yours.. I can't put one on my ad because of my job.

Looking forward to hearing from you!

*put your favorite movie in the subject line.*
",22,curvy,,,,,,,,,,,," 5'6"" (167cm)",,,,,,,,,,,,,,single,,
http://oklahomacity.craigslist.org/w4m/5483217698.html,oklahomacity,,2016-03-09 01:43,2016-03-09 02:01,msr,w4m,Looking for something real with black man,"
Looking for someone to get to know and is serious about wanting a relationship. If you're not interested in big girls please don't respond I like to laugh. smile, and have fun. Not looking for someone who only wants a bootycall. Does anyone really date anymore? I enjoy movies, music, bowling, and love spending time outdoors. I listen to all kinds of music. I am single and have one child. I'm not into the club or party scene. I'm in church every sunday. Laid back and easy going. I have pics that I can send once we chat a little bit. Looking to eventually settle down and be serious. What I'm looking for is a man that likes to have fun yet doesn't mind staying in every once in awhile. Someone who wants to take the time to get to know each other. Must love music and smiling. I am looking for a black man. Be a man that knows how to take initiative. That means know how to make plans for dates not just hangout. Be a grown man. Not looking for a text buddy. Please be honest and truly single.Please when you reply put your favorite football team in the subject so I know you are real.
",35,big,,,,,,,,,,,," 5'2"" (157cm)",,,,,,,,,,,,,,single,225,
